Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Price,Change,Volume,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Price,Change,Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price,Change,Volume,Market Cap,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Price,Change,Volume,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,Change,from Open,Gap,Volume
AMPY,2020-06-05,Amplify Energy Corp.,Energy,Oil & Gas E&P,USA,86.55M,-,2.24,21.74%,2434352,86.55M,-,-,-,0.32,1.36,45.55,-,-162.90%,-51.80%,-16.20%,15.00%,-19.10%,2.24,21.74%,2434352,86.55M,37.57M,30.30M,19.33%,-0.59%,78.60%,-10.30%,5.71%,2.15,805.21K,2.24,21.74%,2434352,103.64%,109.35%,5.16%,-56.76%,-65.64%,-66.11%,15.56%,12.91%,3.00,805.21K,3.02,2.24,21.74%,2434352,86.55M,22.32%,-,-,-1.80%,2.10,2.10,4.67,4.67,51.30%,-,-,May 06/b,2.24,21.74%,2434352,4.42,0.22,92.77%,129.03%,-50.60%,-71.68%,354.82%,81.92,2.24,21.74%,14.87%,5.98%,2434352
AMSC,2020-06-05,American Superconductor Corporation,Industrials,Specialty Industrial Machinery,USA,186.18M,-,7.96,-3.16%,481518,186.18M,-,-,-,3.09,2.19,3.69,-,179.50%,21.70%,16.60%,25.00%,-7.70%,7.96,-3.16%,481518,186.18M,21.19M,18.65M,4.80%,-0.91%,59.30%,2.20%,13.60%,11.12,228.15K,7.96,-3.16%,481518,9.79%,33.33%,13.39%,4.46%,-4.21%,1.40%,10.91%,6.66%,1.50,228.15K,2.11,7.96,-3.16%,481518,186.18M,-,-16.30%,-25.00%,36.10%,2.50,2.00,0.00,0.00,16.10%,-38.70%,-32.40%,Jun 02/a,7.96,-3.16%,481518,0.90,0.53,19.32%,32.19%,9.70%,-23.90%,80.91%,65.67,7.96,-3.16%,-3.16%,0.00%,481518
ANH,2020-06-05,Anworth Mortgage Asset Corporation,Real Estate,REIT - Mortgage,USA,195.99M,-,1.89,5.59%,3109652,195.99M,-,7.56,-,2.14,0.69,3.53,-,-310.30%,-32.25%,-41.40%,-5.29%,2.00%,1.89,5.59%,3109652,195.99M,98.82M,96.97M,1.50%,1.17%,51.60%,1.56%,1.74%,0.95,1.77M,1.89,5.59%,3109652,29.45%,18.12%,-41.30%,-46.76%,-51.79%,-46.31%,10.08%,8.45%,3.00,1.77M,1.76,1.89,5.59%,3109652,195.99M,10.58%,-,-,-1.30%,-,-,0.14,9.75,-19.20%,-,-,May 07/a,1.89,5.59%,3109652,1.77,0.15,22.41%,33.21%,-33.89%,-52.15%,139.24%,67.87,1.89,5.59%,-4.06%,10.06%,3109652
ANTE,2020-06-05,AirNet Technology Inc.,Communication Services,Advertising Agencies,China,13.10M,-,1.0,-0.99%,755086,13.10M,-,-,-,0.58,0.05,-,-,42.40%,-,-24.40%,-,-23.10%,1.0,-0.99%,755086,13.10M,2.51M,2.01M,10.00%,0.00%,2.30%,5.98%,0.68%,0.11,128.19K,1.0,-0.99%,755086,40.85%,38.89%,8.75%,6.04%,-39.02%,0.50%,34.75%,16.51%,-,128.19K,5.89,1.0,-0.99%,755086,13.10M,-,-44.50%,-82.10%,-81.10%,0.50,0.50,0.06,0.19,-14.60%,-,-,-,1.0,-0.99%,755086,0.74,0.13,41.30%,35.00%,5.98%,-47.13%,59.64%,72.76,1.0,-0.99%,11.11%,-10.89%,755086
AP,2020-06-05,Ampco-Pittsburgh Corporation,Industrials,Metal Fabrication,USA,38.07M,7.54,3.07,-3.76%,37859,38.07M,7.54,-,-,0.10,0.79,2.74,38.07,72.70%,21.10%,-52.60%,-,7.80%,3.07,-3.76%,37859,38.07M,12.66M,8.29M,4.60%,-1.68%,60.90%,-0.93%,2.68%,2.26,98.42K,3.07,-3.76%,37859,-6.69%,-3.76%,15.41%,-3.76%,-25.67%,1.99%,6.00%,6.40%,-,98.42K,0.38,3.07,-3.76%,37859,38.07M,-,-0.30%,-3.00%,-10.90%,1.50,0.90,0.96,1.39,19.80%,1.40%,-0.40%,May 06/b,3.07,-3.76%,37859,1.35,0.26,-3.61%,-2.49%,-5.76%,-34.68%,58.25%,46.3,3.07,-3.76%,-4.66%,0.94%,37859
APEX,2020-06-05,Apex Global Brands Inc.,Consumer Cyclical,Apparel Retail,USA,3.53M,-,0.62,13.08%,982186,3.53M,-,-,-,0.17,0.65,2.94,-,13.30%,-,-21.20%,15.00%,-9.70%,0.62,13.08%,982186,3.53M,5.57M,4.68M,15.97%,0.00%,30.00%,-29.02%,3.25%,0.95,160.52K,0.62,13.08%,982186,21.57%,19.23%,16.98%,-40.95%,-74.17%,-20.51%,13.64%,11.38%,-,160.52K,6.12,0.62,13.08%,982186,3.53M,-,-12.70%,-127.60%,-4.20%,0.10,0.10,0.00,10.57,-,-23.20%,-54.70%,May 15/a,0.62,13.08%,982186,1.55,0.07,21.97%,25.88%,-31.73%,-77.53%,138.46%,64.74,0.62,13.08%,9.08%,3.67%,982186
APRN,2020-06-05,"Blue Apron Holdings, Inc.",Consumer Cyclical,Internet Retail,USA,139.47M,-,11.33,2.63%,1321940,139.47M,-,-,-,0.34,2.97,4.73,-,50.90%,35.80%,-13.80%,-,42.40%,11.33,2.63%,1321940,139.47M,13.31M,9.60M,0.60%,-95.11%,42.20%,10.82%,30.88%,0.74,4.02M,11.33,2.63%,1321940,20.28%,63.97%,285.37%,68.35%,13.58%,72.19%,22.64%,13.25%,3.00,4.02M,0.33,11.33,2.63%,1321940,139.47M,-,-26.70%,-95.70%,-42.80%,1.10,0.70,1.06,0.00,38.00%,-16.10%,-18.30%,Apr 29/b,11.33,2.63%,1321940,-,1.4,26.87%,12.67%,51.76%,-60.71%,463.68%,59.62,11.33,2.63%,1.25%,1.36%,1321940
APT,2020-06-05,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,Canada,134.73M,18.73,9.87,-6.89%,3035513,134.73M,18.73,-,1.25,2.57,3.20,7.65,10.78,-12.30%,-,9.20%,15.00%,-0.40%,9.87,-6.89%,3035513,134.73M,13.12M,11.19M,9.50%,-45.39%,21.00%,-14.14%,26.60%,0.69,4.32M,9.87,-6.89%,3035513,-20.72%,-26.45%,-31.55%,208.44%,174.93%,187.76%,7.52%,8.95%,-,4.32M,0.7,9.87,-6.89%,3035513,134.73M,-,17.10%,20.40%,7.10%,4.00,2.90,0.00,0.00,39.50%,11.90%,13.60%,Mar 03/a,9.87,-6.89%,3035513,-0.89,1.08,-25.05%,-25.25%,36.32%,-76.27%,208.44%,32.65,9.87,-6.89%,-1.89%,-5.09%,3035513
APVO,2020-06-05,Aptevo Therapeutics Inc.,Healthcare,Biotechnology,USA,19.44M,-,5.77,-1.03%,27575,19.44M,-,-,-,0.60,1.25,-,-,54.10%,-8.30%,15.40%,-,-6.60%,5.77,-1.03%,27575,19.44M,3.27M,2.97M,8.08%,0.00%,30.40%,-30.80%,2.75%,0.64,127.34K,5.77,-1.03%,27575,1.23%,13.58%,9.26%,-34.58%,-45.12%,-37.03%,7.32%,12.43%,1.70,127.34K,0.22,5.77,-1.03%,27575,19.44M,-,-,-,-,2.10,-,0.00,0.00,68.90%,-,-,-,5.77,-1.03%,27575,2.76,0.62,-4.12%,18.83%,-21.01%,-60.37%,95.98%,52.86,5.77,-1.03%,-1.37%,0.34%,27575
APYX,2020-06-05,Apyx Medical Corporation,Healthcare,Medical Devices,USA,167.09M,-,4.91,8.63%,170665,167.09M,-,-,-,6.05,2.38,-,-,-78.00%,19.40%,10.80%,15.00%,0.40%,4.91,8.63%,170665,167.09M,34.18M,29.95M,0.10%,488.75%,55.90%,-3.50%,1.19%,3.0,119.13K,4.91,8.63%,170665,10.59%,69.90%,-22.06%,-38.16%,-15.20%,-41.96%,7.49%,10.84%,-,119.13K,1.43,4.91,8.63%,170665,167.09M,-,-,-,-28.80%,7.00,6.40,0.01,0.01,67.10%,-,-,May 11/b,4.91,8.63%,170665,0.78,0.38,20.32%,31.08%,-21.78%,-42.84%,75.04%,63.2,4.91,8.63%,4.47%,3.98%,170665
AQMS,2020-06-05,"Aqua Metals, Inc.",Industrials,Waste Management,USA,53.64M,-,0.87,-3.51%,333052,53.64M,-,-,-,11.92,1.13,8.38,-,27.30%,13.30%,-11.60%,35.00%,-,0.87,-3.51%,333052,53.64M,59.58M,57.32M,2.90%,-15.31%,17.30%,-15.51%,4.32%,5.34,464.20K,0.87,-3.51%,333052,3.94%,21.82%,15.29%,14.76%,-45.43%,15.61%,7.86%,9.15%,1.00,464.20K,0.72,0.87,-3.51%,333052,53.64M,-,-51.30%,-69.10%,-71.30%,2.80,2.60,0.18,0.19,-,-,-,Apr 30/a,0.87,-3.51%,333052,1.33,0.08,6.90%,35.62%,-16.98%,-60.49%,164.61%,61.76,0.87,-3.51%,-4.04%,0.55%,333052
AQST,2020-06-05,"Aquestive Therapeutics, Inc.",Healthcare,Biotechnology,USA,177.21M,-,5.15,0.19%,849455,177.21M,-,-,-,3.64,-,4.99,-,11.80%,14.10%,-36.50%,-,90.00%,5.15,0.19%,849455,177.21M,33.57M,27.28M,4.90%,-10.32%,52.80%,-9.77%,5.08%,1.46,949.08K,5.15,0.19%,849455,5.75%,19.21%,34.82%,-41.34%,28.75%,-11.51%,8.56%,11.19%,1.80,949.08K,0.9,5.15,0.19%,849455,177.21M,-,-112.40%,316.30%,-106.20%,3.30,3.10,-,-,57.90%,-,-,May 05/a,5.15,0.19%,849455,-,0.54,-6.33%,24.19%,18.66%,-48.50%,265.25%,54.12,5.15,0.19%,-0.58%,0.78%,849455
ARA,2020-06-05,"American Renal Associates Holdings, Inc.",Healthcare,Diagnostics & Research,USA,235.43M,-,6.9,7.14%,195115,235.43M,-,-,-,0.29,-,3.77,5.59,31.10%,48.50%,-26.50%,-,8.00%,6.9,7.14%,195115,235.43M,32.46M,13.95M,4.10%,0.00%,86.20%,0.38%,8.70%,10.84,111.93K,6.9,7.14%,195115,11.47%,-1.99%,-16.57%,-25.00%,6.65%,-33.46%,7.30%,6.75%,3.00,111.93K,1.74,6.9,7.14%,195115,235.43M,-,-1.60%,22.30%,13.70%,1.20,1.20,-,-,25.20%,6.40%,-2.20%,May 11/a,6.9,7.14%,195115,1.64,0.47,6.37%,4.20%,-14.17%,-50.00%,22.34%,57.6,6.9,7.14%,2.83%,4.19%,195115
ARAV,2020-06-05,"Aravive, Inc.",Healthcare,Biotechnology,USA,185.17M,-,12.15,-0.41%,87132,185.17M,-,-,-,59.73,3.09,3.05,-,85.20%,-9.60%,43.10%,-,-,12.15,-0.41%,87132,185.17M,15.01M,10.95M,0.70%,-,43.90%,6.14%,3.10%,1.97,172.57K,12.15,-0.41%,87132,-5.15%,2.62%,53.41%,1.33%,104.55%,-11.12%,5.78%,8.21%,1.70,172.57K,0.5,12.15,-0.41%,87132,185.17M,-,-34.40%,-42.60%,-,12.40,12.40,0.00,0.00,-,-,-,Mar 26,12.15,-0.41%,87132,3.50,1.0,-3.86%,13.54%,33.69%,-22.22%,263.77%,54.04,12.15,-0.41%,-1.06%,0.66%,87132
ARAY,2020-06-05,Accuray Incorporated,Healthcare,Medical Devices,USA,222.55M,95.00,2.47,1.23%,875823,222.55M,95.00,-,-,0.55,3.74,2.48,-,-147.60%,-333.30%,16.70%,-,2.50%,2.47,1.23%,875823,222.55M,90.48M,86.76M,3.50%,-0.33%,73.50%,-2.18%,3.56%,5.07,609.39K,2.47,1.23%,875823,17.62%,21.08%,-11.47%,-10.51%,-33.42%,-12.41%,10.13%,8.31%,2.00,609.39K,1.44,2.47,1.23%,875823,222.55M,-,0.60%,5.00%,-0.70%,2.00,1.20,3.18,3.18,38.50%,2.60%,0.60%,Apr 28/a,2.47,1.23%,875823,2.00,0.18,19.08%,25.11%,-6.71%,-47.22%,85.71%,66.78,2.47,1.23%,-1.20%,2.46%,875823
ARC,2020-06-05,"ARC Document Solutions, Inc.",Industrials,Specialty Business Services,USA,39.90M,14.49,1.0,4.17%,66661,39.90M,14.49,-,1.45,0.11,0.31,1.04,0.96,-66.00%,-,-15.40%,10.00%,-2.00%,1.0,4.17%,66661,39.90M,43.68M,35.02M,4.20%,4.16%,49.90%,-11.44%,0.46%,1.32,121.29K,1.0,4.17%,66661,-1.96%,21.77%,-20.00%,-9.91%,-52.38%,-28.06%,10.93%,9.84%,-,121.29K,0.55,1.0,4.17%,66661,39.90M,4.00%,0.80%,2.20%,3.20%,1.50,1.30,0.74,0.86,32.70%,3.80%,0.80%,Mar 03/a,1.0,4.17%,66661,1.56,0.08,14.96%,29.40%,-12.98%,-53.92%,194.12%,62.67,1.0,4.17%,0.00%,4.17%,66661
ARLO,2020-06-05,"Arlo Technologies, Inc.",Industrials,Security & Protection Services,USA,231.97M,-,2.82,8.05%,977198,231.97M,-,-,-,0.61,1.17,1.12,-,-12.60%,35.40%,-,-,-,2.82,8.05%,977198,231.97M,74.41M,75.51M,1.90%,0.04%,75.50%,-1.09%,4.32%,3.28,996.62K,2.82,8.05%,977198,27.60%,13.25%,-12.15%,-13.23%,-21.01%,-33.02%,10.03%,9.95%,2.80,996.62K,0.98,2.82,8.05%,977198,231.97M,-,-18.70%,-43.90%,-44.10%,1.80,1.50,0.00,0.00,10.00%,-22.30%,-22.20%,May 11/a,2.82,8.05%,977198,-,0.24,18.29%,20.84%,-11.57%,-45.03%,135.00%,61.54,2.82,8.05%,4.44%,3.45%,977198
ASA,2020-06-05,ASA Gold and Precious Metals Limited,Financial,Asset Management,USA,286.07M,3.13,14.83,-1.00%,123054,286.07M,3.13,-,-,120.65,1.00,-,-,-,-,-,-,-,14.83,-1.00%,123054,286.07M,19.29M,19.24M,0.22%,46.26%,37.65%,-,0.28%,0.36,150.18K,14.83,-1.00%,123054,-3.07%,3.63%,11.50%,18.73%,42.05%,8.80%,3.16%,3.28%,-,150.18K,0.82,14.83,-1.00%,123054,286.07M,0.13%,-,-,-,-,-,-,-,-,-,-,-,14.83,-1.00%,123054,-,0.54,-2.07%,8.81%,14.67%,-8.91%,81.74%,52.95,14.83,-1.00%,1.78%,-2.74%,123054
ASC,2020-06-05,Ardmore Shipping Corporation,Energy,Oil & Gas Midstream,Bermuda,187.60M,-,5.57,2.58%,447328,187.60M,-,8.95,-,0.81,0.56,2.91,6.49,47.20%,-53.75%,-65.00%,42.64%,27.90%,5.57,2.58%,447328,187.60M,33.20M,33.10M,-,-,95.00%,-0.91%,1.89%,1.24,503.33K,5.57,2.58%,447328,-4.62%,-0.71%,11.85%,-31.06%,-17.48%,-38.45%,5.86%,7.83%,1.90,503.33K,0.89,5.57,2.58%,447328,187.60M,0.90%,-0.90%,-2.20%,2.20%,1.60,1.40,1.13,1.29,34.00%,10.30%,-3.10%,May 05/b,5.57,2.58%,447328,1.28,0.49,3.01%,0.97%,-17.25%,-43.11%,49.33%,51.74,5.57,2.58%,-1.94%,4.60%,447328
ASFI,2020-06-05,"Asta Funding, Inc.",Financial,Credit Services,USA,76.26M,11.15,11.66,-0.60%,1551,76.26M,11.15,-,1.11,3.81,0.85,8.47,-,-15.80%,-,19.30%,10.00%,-18.90%,11.66,-0.60%,1551,76.26M,6.57M,2.49M,62.14%,0.00%,15.70%,7.20%,0.11%,0.15,17.51K,11.66,-0.60%,1551,-6.72%,2.60%,16.95%,12.49%,68.25%,12.88%,3.83%,1.97%,-,17.51K,0.09,11.66,-0.60%,1551,76.26M,-,-,-,6.20%,-,-,0.00,0.00,-,-,-,-,11.66,-0.60%,1551,0.62,0.27,-0.68%,8.15%,23.96%,-7.83%,92.73%,56.77,11.66,-0.60%,-1.52%,0.94%,1551
ASNA,2020-06-05,"Ascena Retail Group, Inc.",Consumer Cyclical,Apparel Retail,USA,32.18M,-,2.76,43.49%,11748867,32.18M,-,-,-,0.01,0.36,-,-,-571.80%,-,-46.40%,22.00%,2.80%,2.76,43.49%,11748867,32.18M,9.98M,8.81M,11.83%,0.00%,64.80%,0.60%,35.83%,4.46,706.60K,2.76,43.49%,11748867,64.97%,131.51%,-9.08%,-66.40%,-86.20%,-64.06%,33.50%,22.62%,3.00,706.60K,16.63,2.76,43.49%,11748867,32.18M,-,-21.20%,-290.80%,-44.60%,1.10,0.60,16.24,16.52,55.60%,-13.90%,-13.10%,Mar 09/a,2.76,43.49%,11748867,1.71,0.4,95.49%,98.87%,-45.73%,-88.02%,203.35%,70.71,2.76,43.49%,26.38%,13.54%,11748867
ASPS,2020-06-05,Altisource Portfolio Solutions S.A.,Financial,Mortgage Finance,Luxembourg,269.94M,-,15.74,8.10%,185790,269.94M,-,10.78,-,0.45,-,2.24,5.42,-83.60%,513.60%,-39.20%,20.00%,-9.70%,15.74,8.10%,185790,269.94M,15.50M,8.66M,2.60%,116.29%,55.90%,-4.32%,10.07%,5.04,173.05K,15.74,8.10%,185790,10.61%,125.50%,49.90%,-14.27%,-19.86%,-18.57%,9.09%,10.69%,2.50,173.05K,1.07,15.74,8.10%,185790,269.94M,-,-57.90%,-245.40%,-108.00%,2.10,2.10,-,-,22.70%,2.30%,-52.70%,Apr 30/b,15.74,8.10%,185790,1.66,1.28,37.48%,77.12%,-1.66%,-33.25%,162.33%,70.8,15.74,8.10%,6.06%,1.92%,185790
ASRT,2020-06-05,"Assertio Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,78.57M,-,1.0,-0.37%,1087027,78.57M,-,6.64,-,0.41,0.84,-,2.14,-634.30%,36.36%,-28.50%,25.00%,-10.10%,1.0,-0.37%,1087027,78.57M,70.94M,78.93M,4.40%,-0.45%,66.30%,-19.46%,4.65%,2.69,1.36M,1.0,-0.37%,1087027,0.89%,23.00%,-12.68%,36.37%,-66.71%,-20.37%,9.94%,12.80%,2.00,1.36M,0.8,1.0,-0.37%,1087027,78.57M,-,-27.90%,-110.00%,-39.80%,1.50,1.50,0.00,0.69,95.70%,-55.90%,-84.00%,May 11/b,1.0,-0.37%,1087027,2.18,0.11,13.26%,20.49%,-3.25%,-72.58%,80.98%,61.15,1.0,-0.37%,-1.45%,1.09%,1087027
ASRV,2020-06-05,"AmeriServ Financial, Inc.",Financial,Banks - Regional,USA,53.57M,10.00,3.21,8.08%,42112,53.57M,10.00,-,-,1.08,0.54,1.77,-,-19.70%,-,18.40%,-,4.20%,3.21,8.08%,42112,53.57M,17.04M,15.34M,7.20%,-0.72%,43.60%,-0.67%,1.00%,5.95,25.79K,3.21,8.08%,42112,9.56%,10.69%,-18.73%,-23.02%,-23.39%,-23.57%,5.07%,5.66%,-,25.79K,1.63,3.21,8.08%,42112,53.57M,3.12%,0.50%,5.50%,22.90%,-,-,0.23,0.40,-,68.90%,11.20%,-,3.21,8.08%,42112,0.88,0.19,8.65%,13.01%,-14.95%,-25.35%,36.02%,61.7,3.21,8.08%,4.22%,3.70%,42112
ASUR,2020-06-05,"Asure Software, Inc.",Technology,Software - Application,USA,109.92M,-,6.87,7.85%,176469,109.92M,-,25.26,-,1.53,0.79,5.28,-,-235.90%,51.11%,39.81%,25.00%,21.90%,6.87,7.85%,176469,109.92M,15.73M,12.46M,6.00%,-33.80%,70.50%,7.83%,17.12%,14.81,144.06K,6.87,7.85%,176469,11.17%,10.10%,-5.37%,-15.81%,9.22%,-16.01%,7.61%,9.01%,2.00,144.06K,1.22,6.87,7.85%,176469,109.92M,-,-,-,-16.30%,1.10,1.10,0.16,0.19,56.20%,-,-,May 07/a,6.87,7.85%,176469,1.18,0.51,7.80%,12.69%,-7.21%,-32.98%,59.77%,58.98,6.87,7.85%,3.31%,4.40%,176469
ASYS,2020-06-05,"Amtech Systems, Inc.",Technology,Semiconductor Equipment & Materials,USA,74.51M,1345.00,5.38,1.70%,44097,74.51M,1345.00,11.62,67.25,0.98,0.93,1.51,20.14,-50.00%,320.00%,16.70%,20.00%,8.50%,5.38,1.70%,44097,74.51M,14.15M,13.74M,2.00%,16.44%,69.90%,4.41%,0.22%,0.65,45.63K,5.38,1.70%,44097,2.67%,7.17%,14.96%,-9.58%,-4.10%,-24.86%,3.50%,4.79%,-,45.63K,0.97,5.38,1.70%,44097,74.51M,-,-9.10%,-12.50%,2.50%,8.40,6.60,0.06,0.07,39.20%,1.20%,-14.10%,May 07/a,5.38,1.70%,44097,1.71,0.24,4.22%,11.06%,-1.43%,-32.41%,51.55%,59.85,5.38,1.70%,-2.36%,4.16%,44097
AT,2020-06-05,Atlantic Power Corporation,Utilities,Utilities - Independent Power Producers,USA,198.09M,-,2.13,1.43%,521169,198.09M,-,10.29,-,0.70,-,4.14,1.85,-250.20%,-33.23%,20.50%,15.50%,-10.50%,2.13,1.43%,521169,198.09M,107.20M,89.35M,3.30%,2.46%,72.90%,-2.97%,1.20%,1.8,595.13K,2.13,1.43%,521169,1.43%,17.03%,-7.39%,-8.58%,-6.99%,-8.58%,2.76%,3.71%,3.00,595.13K,0.88,2.13,1.43%,521169,198.09M,-,-2.30%,167.30%,-7.60%,0.90,0.80,-,-,26.40%,-4.50%,-7.80%,May 07/a,2.13,1.43%,521169,0.54,0.08,6.39%,5.97%,-5.65%,-19.62%,25.29%,60.83,2.13,1.43%,0.47%,0.95%,521169
ATLC,2020-06-05,Atlanticus Holdings Corporation,Financial,Credit Services,USA,227.40M,10.69,15.0,2.04%,35197,227.40M,10.69,-,0.53,0.58,65.22,1.28,2.17,195.10%,-,26.40%,20.00%,15.40%,15.0,2.04%,35197,227.40M,14.44M,6.63M,1.60%,-2.41%,22.70%,2.69%,12.16%,36.86,21.87K,15.0,2.04%,35197,3.45%,-9.64%,7.99%,93.30%,323.73%,66.48%,3.78%,9.22%,4.00,21.87K,1.61,15.0,2.04%,35197,227.40M,-,2.60%,-,3.40%,-,-,225.44,225.44,73.00%,8.20%,5.70%,-,15.0,2.04%,35197,0.76,1.31,0.01%,13.72%,45.45%,-18.32%,338.97%,54.35,15.0,2.04%,0.00%,2.04%,35197
ATNM,2020-06-05,"Actinium Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,88.03M,-,0.3,3.45%,44628525,88.03M,-,-,-,-,10.00,9.47,-,34.20%,-12.50%,30.50%,-,-,0.3,3.45%,44628525,88.03M,164.87M,217.36M,0.90%,-,7.90%,-11.52%,0.89%,0.31,6.29M,0.3,3.45%,44628525,41.04%,68.54%,2.08%,17.65%,11.11%,37.80%,14.35%,8.49%,1.70,6.29M,7.1,0.3,3.45%,44628525,88.03M,-,-141.20%,-239.20%,-,1.90,1.90,0.04,0.13,-,-,-,-,0.3,3.45%,44628525,1.53,0.02,51.10%,53.85%,33.78%,-26.83%,91.08%,84.62,0.3,3.45%,-16.67%,24.14%,44628525
ATOS,2020-06-05,"Atossa Therapeutics, Inc.",Healthcare,Biotechnology,USA,29.50M,-,3.36,25.84%,2834060,29.50M,-,-,-,-,3.00,3.14,-,63.10%,14.70%,53.30%,-,-,3.36,25.84%,2834060,29.50M,9.13M,8.78M,0.57%,0.00%,2.70%,-17.13%,2.37%,0.26,815.66K,3.36,25.84%,2834060,41.18%,74.09%,184.75%,133.33%,47.37%,114.01%,13.23%,14.65%,2.00,815.66K,3.47,3.36,25.84%,2834060,29.50M,-,-104.80%,-119.50%,-,12.80,12.80,0.00,0.00,-,-,-,May 13/a,3.36,25.84%,2834060,2.58,0.28,61.73%,80.39%,104.79%,3.38%,345.03%,80.62,3.36,25.84%,25.37%,0.37%,2834060
AUMN,2020-06-05,Golden Minerals Company,Basic Materials,Other Precious Metals & Mining,USA,49.44M,-,0.41,-5.47%,1586020,49.44M,-,-,-,5.55,13.61,-,-,-157.60%,-,33.50%,-,101.10%,0.41,-5.47%,1586020,49.44M,107.25M,84.40M,0.70%,18.61%,35.30%,-3.77%,2.30%,1.87,1.04M,0.41,-5.47%,1586020,19.78%,81.42%,66.75%,42.48%,50.63%,31.68%,14.49%,9.80%,-,1.04M,1.53,0.41,-5.47%,1586020,49.44M,-,-,-,-90.80%,0.90,0.80,0.00,0.36,80.60%,-,-,Mar 05/b,0.41,-5.47%,1586020,0.99,0.04,32.05%,51.79%,57.06%,-22.98%,205.54%,67.6,0.41,-5.47%,-5.44%,-0.02%,1586020
AUTO,2020-06-05,"AutoWeb, Inc.",Communication Services,Internet Content & Information,USA,16.63M,-,1.28,12.28%,453019,16.63M,-,-,-,0.16,0.96,-,-,61.70%,38.00%,-42.30%,25.00%,1.40%,1.28,12.28%,453019,16.63M,13.13M,9.68M,26.36%,0.00%,21.40%,-1.56%,6.43%,3.17,196.46K,1.28,12.28%,453019,31.96%,9.40%,-28.89%,-46.67%,-64.74%,-48.18%,17.17%,14.92%,2.70,196.46K,2.31,1.28,12.28%,453019,16.63M,-,-30.60%,-64.10%,-61.90%,1.30,1.30,0.00,0.38,20.70%,-12.30%,-13.00%,May 07/b,1.28,12.28%,453019,0.54,0.15,35.30%,43.42%,-36.45%,-68.00%,156.00%,68.36,1.28,12.28%,3.23%,8.77%,453019
AVEO,2020-06-05,"AVEO Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,133.58M,283.08,7.36,0.96%,368115,133.58M,283.08,-,-,4.77,16.73,3.96,-,238.20%,-9.40%,15.60%,-,9.70%,7.36,0.96%,368115,133.58M,16.08M,16.04M,0.25%,0.00%,27.50%,1.11%,10.86%,2.84,613.34K,7.36,0.96%,368115,-9.80%,-4.54%,74.00%,-1.87%,5.05%,17.89%,9.59%,11.27%,1.70,613.34K,0.6,7.36,0.96%,368115,133.58M,-,0.90%,4.30%,-1.20%,1.70,1.70,0.51,1.93,-,-12.00%,1.60%,Mar 26/b,7.36,0.96%,368115,1.73,0.99,-13.46%,20.71%,13.04%,-34.29%,230.03%,47.62,7.36,0.96%,-2.00%,3.02%,368115
AVXL,2020-06-05,Anavex Life Sciences Corp.,Healthcare,Biotechnology,USA,222.69M,-,3.9,-0.26%,564962,222.69M,-,-,-,-,9.29,-,-,-39.20%,-4.90%,12.00%,-,-,3.9,-0.26%,564962,222.69M,58.35M,56.22M,4.17%,0.00%,20.00%,-14.04%,13.00%,9.21,793.55K,3.9,-0.26%,564962,-5.11%,17.12%,-4.41%,28.71%,30.87%,50.58%,6.23%,7.66%,1.70,793.55K,0.71,3.9,-0.26%,564962,222.69M,-,-90.30%,-111.80%,-,5.00,5.00,0.00,0.00,-,-,-,May 07/a,3.9,-0.26%,564962,1.45,0.28,0.63%,13.76%,24.48%,-38.19%,77.27%,55.22,3.9,-0.26%,-3.70%,3.58%,564962
AWRE,2020-06-05,"Aware, Inc.",Technology,Software - Application,USA,80.56M,-,3.68,1.10%,11126,80.56M,-,-,-,6.71,1.51,1.72,-,-779.00%,-,-31.50%,-,-12.40%,3.68,1.10%,11126,80.56M,21.52M,12.93M,4.50%,6.39%,35.80%,17.36%,0.25%,1.28,24.90K,3.68,1.10%,11126,3.66%,46.61%,26.46%,7.29%,14.64%,9.52%,5.40%,8.88%,-,24.90K,0.45,3.68,1.10%,11126,80.56M,-,-15.70%,-16.90%,-17.50%,13.20,13.20,0.00,0.00,92.40%,-45.20%,-80.30%,-,3.68,1.10%,11126,0.13,0.24,11.50%,27.48%,20.90%,-5.12%,82.18%,69.12,3.68,1.10%,-0.27%,1.37%,11126
