Ticker,Company,Sector,Industry,Country
UE,Urban Edge Properties,Real Estate,REIT - Diversified,USA
UEC,Uranium Energy Corp.,Energy,Uranium,USA
UEIC,Universal Electronics Inc.,Technology,Consumer Electronics,USA
UEPS,"Net 1 UEPS Technologies, Inc.",Technology,Software - Infrastructure,South Africa
UEUR,Citigroup ETNs linked VS Daily 4X Long EUR/USD,Financial,Exchange Traded Fund,USA
UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Financial,Exchange Traded Fund,USA
UFAB,"Unique Fabricating, Inc.",Consumer Cyclical,Auto Parts,USA
UFCS,"United Fire Group, Inc.",Financial,Insurance - Property & Casualty,USA
UFEB,Innovator S&P 500 Ultra Buffer ETF - February,Financial,Exchange Traded Fund,USA
UFI,"Unifi, Inc.",Consumer Cyclical,Textile Manufacturing,USA
UFO,Procure Space ETF,Financial,Exchange Traded Fund,USA
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,USA
UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA
UFS,Domtar Corporation,Basic Materials,Paper & Paper Products,USA
UG,"United-Guardian, Inc.",Consumer Defensive,Household & Personal Products,USA
UGA,"United States Gasoline Fund, LP",Financial,Exchange Traded Fund,USA
UGAZ,VelocityShares 3x Long Natural Gas ETN,Financial,Exchange Traded Fund,USA
UGBP,Citigroup ETNs linked VS Daily 4X Long GBP/USD,Financial,Exchange Traded Fund,USA
UGE,ProShares Ultra Consumer Goods,Financial,Exchange Traded Fund,USA
UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,USA
UGL,ProShares Ultra Gold,Financial,Exchange Traded Fund,USA
UGLD,VelocityShares 3x Long Gold ETN,Financial,Exchange Traded Fund,USA
UGP,Ultrapar Participacoes S.A.,Energy,Oil & Gas Refining & Marketing,Brazil
UHAL,AMERCO,Industrials,Rental & Leasing Services,USA
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,USA
UHT,Universal Health Realty Income Trust,Real Estate,REIT - Healthcare Facilities,USA
UI,Ubiquiti Inc.,Technology,Communication Equipment,USA
UIHC,United Insurance Holdings Corp.,Financial,Insurance - Property & Casualty,USA
UIS,Unisys Corporation,Technology,Information Technology Services,USA
UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Financial,Exchange Traded Fund,USA
UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Financial,Exchange Traded Fund,USA
UJAN,Innovator S&P 500 Ultra Buffer ETF January,Financial,Exchange Traded Fund,USA
UJB,ProShares Ultra High Yield,Financial,Exchange Traded Fund,USA
UJPY,Citigroup ETNs linked VS Daily 4X Long JPY/USD,Financial,Exchange Traded Fund,USA
UJUL,Innovator S&P 500 Ultra Buffer ETF - July,Financial,Exchange Traded Fund,USA
UJUN,Innovator S&P 500 Ultra Buffer ETF - June,Financial,Exchange Traded Fund,USA
UL,The Unilever Group,Consumer Defensive,Household & Personal Products,Netherlands
ULBI,Ultralife Corporation,Industrials,Specialty Industrial Machinery,USA
ULE,ProShares Ultra Euro,Financial,Exchange Traded Fund,USA
ULH,"Universal Logistics Holdings, Inc.",Industrials,Trucking,USA
ULST,SPDR SSgA Ultra Short Term Bond ETF,Financial,Exchange Traded Fund,USA
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA
ULTR,IQ Ultra Short Duration ETF,Financial,Exchange Traded Fund,USA
ULVM,VictoryShares USAA MSCI USA Value Momentum ETF,Financial,Exchange Traded Fund,USA
UMAR,Innovator S&P 500 Ultra Buffer ETF - March,Financial,Exchange Traded Fund,USA
UMAY,Innovator S&P 500 Ultra Buffer ETF - May,Financial,Exchange Traded Fund,USA
UMBF,UMB Financial Corporation,Financial,Banks - Regional,USA
UMC,United Microelectronics Corporation,Technology,Semiconductors,Taiwan
UMDD,ProShares UltraPro MidCap400,Financial,Exchange Traded Fund,USA
UMH,"UMH Properties, Inc.",Real Estate,REIT - Residential,USA
UMPQ,Umpqua Holdings Corporation,Financial,Banks - Regional,USA
UMRX,Unum Therapeutics Inc.,Healthcare,Biotechnology,USA
UN,The Unilever Group,Consumer Defensive,Household & Personal Products,Netherlands
UNB,"Union Bankshares, Inc.",Financial,Banks - Regional,USA
UNF,UniFirst Corporation,Industrials,Specialty Business Services,USA
UNFI,"United Natural Foods, Inc.",Consumer Defensive,Food Distribution,USA
UNG,"United States Natural Gas Fund, LP",Financial,Exchange Traded Fund,USA
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,USA
UNIT,Uniti Group Inc.,Real Estate,REIT - Specialty,USA
UNL,"United States 12 Month Natural Gas Fund, LP",Financial,Exchange Traded Fund,USA
UNM,Unum Group,Financial,Insurance - Life,USA
UNMA,Unum Group 6.250% JR NT58,Financial,Exchange Traded Fund,USA
UNOV,Innovator S&P 500 Ultra Buffer ETF - November,Financial,Exchange Traded Fund,USA
UNP,Union Pacific Corporation,Industrials,Railroads,USA
UNTY,"Unity Bancorp, Inc.",Financial,Banks - Regional,USA
UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA
UOCT,Innovator S&P 500 Ultra Buffer ETF - October,Financial,Exchange Traded Fund,USA
UONE,"Urban One, Inc.",Communication Services,Broadcasting,USA
UONEK,"Urban One, Inc.",Communication Services,Broadcasting,USA
UPLD,"Upland Software, Inc.",Technology,Software - Application,USA
UPRO,ProShares UltraPro S&P500,Financial,Exchange Traded Fund,USA
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USA
UPV,ProShares Ultra FTSE Europe,Financial,Exchange Traded Fund,USA
UPW,ProShares Ultra Utilities,Financial,Exchange Traded Fund,USA
UPWK,Upwork Inc.,Industrials,Staffing & Employment Services,USA
URA,Global X Uranium ETF,Financial,Exchange Traded Fund,USA
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA
URE,ProShares Ultra Real Estate,Financial,Exchange Traded Fund,USA
URG,Ur-Energy Inc.,Energy,Uranium,USA
URGN,UroGen Pharma Ltd.,Healthcare,Biotechnology,USA
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,USA
URNM,North Shore Global Uranium Mining ETF,Financial,Exchange Traded Fund,USA
UROV,Urovant Sciences Ltd.,Healthcare,Biotechnology,United Kingdom
URTH,iShares MSCI World ETF,Financial,Exchange Traded Fund,USA
URTY,ProShares UltraPro Russell2000,Financial,Exchange Traded Fund,USA
USA,Liberty All-Star Equity Fund,Financial,Closed-End Fund - Equity,USA
USAC,"USA Compression Partners, LP",Energy,Oil & Gas Equipment & Services,USA
USAI,Pacer American Energy Independence ETF,Financial,Exchange Traded Fund,USA
USAK,"USA Truck, Inc.",Industrials,Trucking,USA
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Materials,Steel,USA
USAS,Americas Gold and Silver Corporation,Basic Materials,Other Industrial Metals & Mining,Canada
USAU,U.S. Gold Corp.,Basic Materials,Gold,USA
USB,U.S. Bancorp,Financial,Banks - Regional,USA
USCI,"United States Commodity Index Fund, LP",Financial,Exchange Traded Fund,USA
USCR,"U.S. Concrete, Inc.",Basic Materials,Building Materials,USA
USD,ProShares Ultra Semiconductors,Financial,Exchange Traded Fund,USA
USDP,USD Partners LP,Industrials,Railroads,USA
USDU,WisdomTree Bloomberg U.S. Dollar Bullish Fund,Financial,Exchange Traded Fund,USA
USEG,U.S. Energy Corp.,Energy,Oil & Gas E&P,USA
USEP,Innovator S&P 500 Ultra Buffer ETF - September,Financial,Exchange Traded Fund,USA
USEQ,Invesco Russell 1000 Enhanced Equal Weight ETF,Financial,Exchange Traded Fund,USA
USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,USA
USFR,WisdomTree Floating Rate Treasury Fund,Financial,Exchange Traded Fund,USA
USHY,iShares Broad USD High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA
USI,Principal Ultra-Short Active Income ETF,Financial,Exchange Traded Fund,USA
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA
USIO,"Usio, Inc.",Technology,Software - Infrastructure,USA
USL,"United States 12 Month Oil Fund, LP",Financial,Exchange Traded Fund,USA
USLB,Invesco Russell 1000 Low Beta Equal Weight ETF,Financial,Exchange Traded Fund,USA
USLM,"United States Lime & Minerals, Inc.",Basic Materials,Building Materials,USA
USLV,VelocityShares 3x Long Silver ETN,Financial,Exchange Traded Fund,USA
USM,United States Cellular Corporation,Communication Services,Telecom Services,USA
USMC,Principal U.S. Mega-Cap Multi-Factor Index ETF,Financial,Exchange Traded Fund,USA
USMF,WisdomTree U.S. Multifactor Fund,Financial,Exchange Traded Fund,USA
USMV,iShares Edge MSCI Min Vol USA ETF,Financial,Exchange Traded Fund,USA
USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Household & Personal Products,USA
USO,"United States Oil Fund, LP",Financial,Exchange Traded Fund,USA
USOI,Credit Suisse X-Links Crude Oil Shares Covered Call ETNs,Financial,Exchange Traded Fund,USA
USPH,"U.S. Physical Therapy, Inc.",Healthcare,Medical Care Facilities,USA
USRT,iShares Core U.S. REIT ETF,Financial,Exchange Traded Fund,USA
USSG,Xtrackers MSCI USA ESG Leaders Equity ETF,Financial,Exchange Traded Fund,USA
UST,ProShares Ultra 7-10 Year Treasury,Financial,Exchange Traded Fund,USA
USTB,VictoryShares USAA Core Short-Term Bond ETF,Financial,Exchange Traded Fund,USA
USV,UBS ETRACS CMCI Silver Total Return ETN,Financial,Exchange Traded Fund,USA
USVM,VictoryShares USAA MSCI USA Small Cap Value Momentum ETF,Financial,Exchange Traded Fund,USA
USWS,"U.S. Well Services, Inc.",Energy,Oil & Gas Midstream,USA
USX,"U.S. Xpress Enterprises, Inc.",Industrials,Trucking,USA
UTES,Virtus Reaves Utilities ETF,Financial,Exchange Traded Fund,USA
UTF,"Cohen & Steers Infrastructure Fund, Inc",Financial,Closed-End Fund - Equity,USA
UTG,Reaves Utility Income Fund,Financial,Closed-End Fund - Equity,USA
UTHR,United Therapeutics Corporation,Healthcare,Biotechnology,USA
UTI,"Universal Technical Institute, Inc.",Consumer Defensive,Education & Training Services,USA
UTL,Unitil Corporation,Utilities,Utilities - Diversified,USA
UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,USA
UTRN,Vesper U.S. Large Cap Short-Term Reversal Strategy ETF,Financial,Exchange Traded Fund,USA
UTSI,UTStarcom Holdings Corp.,Technology,Communication Equipment,China
UTSL,Direxion Daily Utilities Bull 3X Shares,Financial,Exchange Traded Fund,USA
UUP,Invesco DB US Dollar Index Bullish Fund,Financial,Exchange Traded Fund,USA
UUU,"Universal Security Instruments, Inc.",Industrials,Security & Protection Services,USA
UUUU,Energy Fuels Inc.,Energy,Uranium,USA
UVE,"Universal Insurance Holdings, Inc.",Financial,Insurance - Property & Casualty,USA
UVSP,Univest Financial Corporation,Financial,Banks - Regional,USA
UVV,Universal Corporation,Consumer Defensive,Tobacco,USA
UVXY,ProShares Ultra VIX Short-Term Futures ETF,Financial,Exchange Traded Fund,USA
UWM,ProShares Ultra Russell2000,Financial,Exchange Traded Fund,USA
UXI,ProShares Ultra Industrials,Financial,Exchange Traded Fund,USA
UXIN,Uxin Limited,Communication Services,Internet Content & Information,China
UYG,ProShares Ultra Financials,Financial,Exchange Traded Fund,USA
UYM,ProShares Ultra Basic Materials,Financial,Exchange Traded Fund,USA
UZB,United States Cellular Corporation SR NT 120163,Financial,Exchange Traded Fund,USA
V,Visa Inc.,Financial,Credit Services,USA
VAC,Marriott Vacations Worldwide Corporation,Consumer Cyclical,Resorts & Casinos,USA
VAL,Valaris plc,Energy,Oil & Gas Drilling,United Kingdom
VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,Brazil
VALQ,American Century STOXX U.S. Quality Value ETF,Financial,Exchange Traded Fund,USA
VALT,ETFMG Sit Short Term ETF,Financial,Exchange Traded Fund,USA
VALU,"Value Line, Inc.",Financial,Financial Data & Stock Exchanges,USA
VAM,Vivaldi Opportunities Fund,Financial,Asset Management,USA
VAMO,Cambria Value and Momentum ETF,Financial,Exchange Traded Fund,USA
VAPO,"Vapotherm, Inc.",Healthcare,Medical Devices,USA
VAR,"Varian Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA
VAW,Vanguard Materials Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VB,Vanguard Small-Cap Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VBF,Invesco Bond Fund,Financial,Closed-End Fund - Debt,USA
VBFC,Village Bank and Trust Financial Corp.,Financial,Banks - Regional,USA
VBIV,VBI Vaccines Inc.,Healthcare,Biotechnology,USA
VBK,Vanguard Small-Cap Growth Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VBLT,Vascular Biogenics Ltd.,Healthcare,Biotechnology,Israel
VBND,Vident Core U.S. Bond Strategy ETF,Financial,Exchange Traded Fund,USA
VBR,Vanguard Small-Cap Value Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,USA
VC,Visteon Corporation,Consumer Cyclical,Auto Parts,USA
VCEL,Vericel Corporation,Healthcare,Biotechnology,USA
VCF,"Delaware Investments Colorado Municipal Income Fund, Inc.",Financial,Asset Management,USA
VCIF,Vertical Capital Income Fund,Financial,Asset Management,USA
VCIT,Vanguard Intermediate-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VCLT,Vanguard Long-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VCNX,"Vaccinex, Inc.",Healthcare,Biotechnology,USA
VCR,Vanguard Consumer Discretionary Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VCRA,"Vocera Communications, Inc.",Technology,Communication Equipment,USA
VCSH,Vanguard Short-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VCTR,"Victory Capital Holdings, Inc.",Financial,Asset Management,USA
VCV,Invesco California Value Municipal Income Trust,Financial,Closed-End Fund - Debt,USA
VCYT,"Veracyte, Inc.",Healthcare,Biotechnology,USA
VDC,Vanguard Consumer Staples Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VDE,Vanguard Energy Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VEA,Vanguard FTSE Developed Markets Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VEC,"Vectrus, Inc.",Industrials,Aerospace & Defense,USA
VECO,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,USA
VEDL,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,India
VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,USA
VEGA,AdvisorShares STAR Global Buy-Write ETF,Financial,Exchange Traded Fund,USA
VEGI,iShares MSCI Global Agriculture Producers ETF,Financial,Exchange Traded Fund,USA
VEGN,US Vegan Climate ETF,Financial,Exchange Traded Fund,USA
VEL,"Velocity Financial, Inc.",Financial,Mortgage Finance,USA
VEON,VEON Ltd.,Communication Services,Telecom Services,Netherlands
VER,"VEREIT, Inc.",Real Estate,REIT - Diversified,USA
VERB,"Verb Technology Company, Inc.",Technology,Software - Application,USA
VERI,"Veritone, Inc.",Technology,Software - Infrastructure,USA
VERO,Venus Concept Inc.,Healthcare,Medical Devices,Canada
VERU,Veru Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA
VERY,"Vericity, Inc.",Financial,Insurance - Life,USA
VET,Vermilion Energy Inc.,Energy,Oil & Gas E&P,Canada
VETS,Pacer Military Times Best Employers ETF,Financial,Exchange Traded Fund,USA
VEU,Vanguard FTSE All-World ex-US Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,USA
VFF,"Village Farms International, Inc.",Consumer Defensive,Farm Products,Canada
VFH,Vanguard Financials Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VFL,Delaware Investments National Municipal Income Fund,Financial,Asset Management,USA
VFLQ,Vanguard U.S. Liquidity Factor ETF ETF Shares,Financial,Exchange Traded Fund,USA
VFMF,Vanguard U.S. Multifactor ETF Shares,Financial,Exchange Traded Fund,USA
VFMO,Vanguard U.S. Momentum Factor ETF ETF Shares,Financial,Exchange Traded Fund,USA
VFMV,Vanguard U.S. Minimum Volatility ETF ETF Shares,Financial,Exchange Traded Fund,USA
VFQY,Vanguard U.S. Quality Factor ETF ETF Shares,Financial,Exchange Traded Fund,USA
VFVA,Vanguard U.S. Value Factor ETF ETF Shares,Financial,Exchange Traded Fund,USA
VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA
VGI,Virtus Global Multi-Sector Income Fund,Financial,Closed-End Fund - Debt,USA
VGIT,Vanguard Intermediate-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VGK,Vanguard FTSE Europe Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VGLT,Vanguard Long-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VGM,Invesco Trust for Investment Grade Municipals,Financial,Closed-End Fund - Debt,USA
VGR,Vector Group Ltd.,Consumer Defensive,Tobacco,USA
VGSH,Vanguard Short-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VGT,Vanguard Information Technology Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VGZ,Vista Gold Corp.,Basic Materials,Gold,USA
VHC,VirnetX Holding Corp,Technology,Software - Infrastructure,USA
VHI,"Valhi, Inc.",Basic Materials,Chemicals,USA
VHT,Vanguard Health Care Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VIAC,ViacomCBS Inc.,Communication Services,Entertainment,USA
VIAV,Viavi Solutions Inc.,Technology,Communication Equipment,USA
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,USA
VICR,Vicor Corporation,Technology,Electronic Components,USA
VIDI,Vident International Equity Fund,Financial,Exchange Traded Fund,USA
VIE,"Viela Bio, Inc.",Healthcare,Biotechnology,USA
VIG,Vanguard Dividend Appreciation Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VIGI,Vanguard International Dividend Appreciation Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VIIX,VelocityShares VIX Short-Term ETN,Financial,Exchange Traded Fund,USA
VIOG,Vanguard S&P Small-Cap 600 Growth Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VIOO,Vanguard S&P Small-Cap 600 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VIOT,"Viomi Technology Co., Ltd",Technology,Consumer Electronics,China
VIOV,Vanguard S&P Small-Cap 600 Value Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,China
VIR,"Vir Biotechnology, Inc.",Healthcare,Biotechnology,USA
VIRC,Virco Mfg. Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA
VIRT,"Virtu Financial, Inc.",Financial,Capital Markets,USA
VIS,Vanguard Industrials Index Fund ETF Shares,Financial,Exchange Traded Fund,USA
VISL,"Vislink Technologies, Inc.",Technology,Communication Equipment,USA
VIST,"Vista Oil & Gas, S.A.B. de C.V.",Energy,Oil & Gas E&P,Mexico
VIV,Telefonica Brasil S.A.,Communication Services,Telecom Services,Brazil
VIVE,"Viveve Medical, Inc.",Healthcare,Medical Devices,USA
VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostics & Research,USA
VIXM,ProShares VIX Mid-Term Futures ETF,Financial,Exchange Traded Fund,USA
VIXY,ProShares VIX Short-Term Futures ETF,Financial,Exchange Traded Fund,USA
VJET,voxeljet AG,Technology,Computer Hardware,Germany
VKI,Invesco Advantage Municipal Income Trust II,Financial,Closed-End Fund - Debt,USA
VKQ,Invesco Municipal Trust,Financial,Closed-End Fund - Debt,USA
VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USA
VLGEA,"Village Super Market, Inc.",Consumer Defensive,Grocery Stores,USA
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Industrials,Airlines,Mexico
